"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","251210_HsUCP1_QC_ug_Screen.rex"
"Date","12/10/2025"
"Time","11:30:08 AM"

"Operator","UEA"
"Run Id",""
"Notes",""
"Machine Serial No","0614132"

"Channel","Gain"
"Green","5"
"Yellow","5"
"HRM","-1"

"Channel","Threshold"
"HRM A.HRM (Page 1)","0.45325"


"Channel HRM A.HRM"

"ID","1","2","3","4","5","6","7"
"Page 1"," HsUCP1 2ug -GDP"," HsUCP1 2ug  + 1mM GDP"," HsUCP1 3ug -GDP"," HsUCP1 3ug  + 1 mM GDP"," HsUCP1 4ug -GDP"," HsUCP1 4ug  + 1 mM GDP"," Blank"
"44.5","0.453659531120376","-2.96384581185194E-02","-1.07197260084781E-02","3.93794782107122E-02","0","0","-4.81534572422246E-02"
"45.5","0.63406925714728","8.05207094370068E-02","-1.07197260084781E-02","0.262686995693933","0","0","-0.044222163084334"
"46.5","0.863198660217749","0.201670086000531","-1.07197260084781E-02","0.478722101275036","0","0","-4.10087788913207E-02"
"47.5","1.09423796789326","0.314257829828763","-1.07197260084781E-02","0.761746459005217","0","0","-3.71047795650281E-02"
"48.5","1.28374937224216","0.415896602120061","-1.07197260084781E-02","1.14504999913392","0","0","-3.24645650369677E-02"
"49.5","1.36957097182548","0.548069615777599","-1.07197260084781E-02","1.60623387821949","0","0","-2.79011537443279E-02"
"50.5","1.32420565363839","0.726741569032844","-1.07197260084781E-02","2.10880369127226","0","0","-2.02562211737833E-02"
"51.5","1.15642857018647","0.907332186679154","-1.07197260084781E-02","2.44166759775141","0","0","-9.76888366989837E-03"
"52.5","0.912326353712617","1.04967812405071","-1.07197260084781E-02","2.22840422279485","0","0","-1.52321995724058E-03"
"53.5","0.639512476035888","1.13748144187705","-1.07197260084781E-02","1.45032769819452","0","0","-1.47732273471179E-03"
"54.5","0.365836342518643","1.19955023624341","-1.07197260084781E-02","0.58116064096955","0","0","-7.97903396761801E-03"
"55.5","0.157340655008872","1.26863622853837","-1.07197260084781E-02","0.094461421722837","0","0","-1.35110669911349E-02"
"56.5","5.04839549863032E-02","1.36838300831777","-1.07197260084781E-02","-1.36630537482816E-02","0","0","-1.49699766990041E-02"
"57.5","-3.90511060477632E-02","1.46070283784864","-1.07197260084781E-02","-1.36630537482816E-02","0","0","-1.28637668541138E-02"
"58.5","-0.184342400977611","1.47140847176611","-1.07197260084781E-02","-1.36630537482816E-02","0","0","-9.36823514846541E-03"
"59.5","-0.307671502758106","1.40023978928763","-1.07197260084781E-02","-1.36630537482816E-02","0","0","-6.44294883453167E-03"
"60.5","-0.3054804523003","1.22431441065568","-1.07197260084781E-02","-1.36630537482816E-02","0","0","-3.30095739430258E-03"
"61.5","-0.24468504426145","0.944731785427599","-1.07197260084781E-02","-1.36630537482816E-02","0","0","1.42609056346155E-03"
"62.5","-0.279917200626956","0.611417176535056","-1.07197260084781E-02","-1.36630537482816E-02","0","0","7.03783341484709E-03"
"63.5","-0.455685794603548","0.311019593077845","-1.07197260084781E-02","-1.36630537482816E-02","0","0","1.14915254972874E-02"
"64.5","-0.623323345033301","0.100691460527809","-1.07197260084781E-02","-1.36630537482816E-02","0","0","1.44046432536193E-02"
"65.5","-0.613412687781919","-5.82027175498183E-02","-1.07197260084781E-02","-1.36630537482816E-02","0","0","1.74067253928041E-02"
"66.5","-0.474611509774034","-0.165498921807572","-1.07197260084781E-02","-1.36630537482816E-02","0","0","2.13295423163076E-02"
"67.5","-0.368317098032156","-0.222893356018783","-1.07197260084781E-02","-1.36630537482816E-02","0","0","2.63802040389762E-02"
"68.5","-0.361987823663855","-0.25309902886293","-1.07197260084781E-02","-1.36630537482816E-02","0","0","3.25731963844058E-02"
"69.5","-0.382889009805931","-0.271099300739948","-1.07197260084781E-02","-1.36630537482816E-02","0","0","3.84249482878858E-02"
"70.5","-0.371807971916693","-0.26141438102043","-1.07197260084781E-02","-1.36630537482816E-02","0","0","4.32755481258968E-02"
"71.5","-0.370097346364807","-0.216450996261628","-1.07197260084781E-02","-1.36630537482816E-02","0","0","4.92598494437986E-02"
"72.5","-0.383435104395288","-0.196349767260461","-1.07197260084781E-02","-1.36630537482816E-02","0","0","5.62504645398154E-02"
"73.5","-0.369851588079454","-0.237845316539794","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.061904195001854"
"74.5","-0.310008437283001","-0.300780007350696","-1.07197260084781E-02","-1.36630537482816E-02","0","0","6.56131914723517E-02"
"75.5","-0.228101013306455","-0.303053332966631","-1.07197260084781E-02","-1.36630537482816E-02","0","0","6.96861379091116E-02"
"76.5","-0.161575323640454","-0.249322189993219","-1.07197260084781E-02","-1.36630537482816E-02","0","0","7.57364955988604E-02"
"77.5","-0.135079520078952","-0.198107207453361","-1.07197260084781E-02","-1.36630537482816E-02","0","0","8.08421026728816E-02"
"78.5","-0.116059559067116","-0.183703050987702","-1.07197260084781E-02","-1.36630537482816E-02","0","0","8.52556332222563E-02"
"79.5","-6.52570643415356E-02","-0.159895196936471","-1.07197260084781E-02","-1.36630537482816E-02","0","0","9.09116428408432E-02"
"80.5","1.32042241219033E-03","-0.126271714659598","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.097585543569447"
"81.5","4.01595471405383E-02","-0.144138440277906","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.103501459604956"
"82.5","2.28873276338266E-02","-0.191493170664604","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.107102589937032"
"83.5","1.31538868377863E-02","-0.225322730472644","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.108963371996371"
"84.5","2.06814576664538E-02","-0.236560570733147","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.109840946245998"
"85.5","7.03551860851981E-03","-0.259821085639352","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.111476674034737"
"86.5","-2.49994478364979E-02","-0.277806889159603","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.115067161245617"
"87.5","-4.74514925619456E-02","-0.294296321075905","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.118629567617591"
"88.5","-3.26705880608369E-02","-0.306206369607601","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.119313347398418"
"89.5","1.93432656668282E-02","-0.313537034754692","-1.07197260084781E-02","-1.36630537482816E-02","0","0","0.1171185005881"



