"Excel Raw Data Export"
"Copyright (c) 2013 QIAGEN GmbH. All Rights Reserved."
"File","251203_HsUCP1_NB65_GDP_Binding_Minus2_Gain_Low_Salt_rep2.rex"
"Date","12/3/2025"
"Time","3:27:11 PM"

"Operator","UEA"
"Run Id",""
"Notes",""
"Machine Serial No","0614132"

"Channel","Gain"
"Green","5"
"Yellow","5"
"HRM","-2"

"Channel","Threshold"
"HRM A.HRM (Page 1)","0.25011"


"Channel HRM A.HRM"

"ID","1","2","3","4","5","6","7","8"
"Page 1"," HsUCP1 Standard"," HsUCP1 + 1mM GDP"," HsUCP1 + 0.1uM NB65 + 1mM GDP"," HsUCP1 + 0.5uM NB65 + 1mM GDP"," HsUCP1 + 1uM NB65 + 1mM GDP"," HsUCP1 + 5uM NB65 + 1mM GDP"," HsUCP1 + 10uM NB65 + 1mM GDP"," Blank"
"25.5","5.89741633458747E-02","3.30590948009135E-02","2.68961221124204E-02","2.50488302674192E-02","7.31930006363513E-03","1.74086063305552E-02","1.41739358951511E-02","2.07086725740879E-03"
"26.5","0.049220215963178","2.09216630880635E-02","2.05589702041995E-02","1.65227178702803E-02","-8.75933532148032E-03","5.06595684267852E-03","1.10519847301713E-02","2.09357413523137E-03"
"27.5","4.12269249531767E-02","0.015314502368176","1.94502224715096E-02","0.014891019096785","-1.42933624279502E-02","-1.09788336499284E-03","1.15204683755845E-02","2.25252227998862E-03"
"28.5","3.49942903158706E-02","1.62376126412509E-02","2.35698789143508E-02","2.01537339469335E-02","-9.28278125577453E-03","-1.08291429245888E-03","1.55793868313907E-02","2.54771169168055E-03"
"29.5","4.47969002844237E-02","2.44718077460111E-02","3.04097028747967E-02","2.78119778291415E-02","-6.27035875377047E-04","5.38428980292105E-03","2.24698413071058E-02","2.56133581837414E-03"
"30.5","5.54327986806813E-02","3.44858436240894E-02","3.50124685212805E-02","3.24510220796523E-02","5.50847895777906E-03","1.35380501597027E-02","3.15376408303871E-02","3.7198911846047E-03"
"31.5","5.86441958895607E-02","3.94700789957141E-02","3.90003086272257E-02","3.41194218368606E-02","9.65226291387644E-03","0.018744382085536","3.95029341012414E-02","6.48609350066565E-03"
"32.5","5.47263353111358E-02","0.035671468693899","3.38865800069734E-02","3.28934981458429E-02","5.9593327503582E-03","1.09119240499425E-02","3.47841188422571E-02","6.32664075862355E-03"
"33.5","3.62539599207006E-02","0.023921061157842","2.19134645776897E-02","2.22708972995069E-02","-7.68065382393823E-03","-6.12161123719801E-03","1.61670874076472E-02","2.85541511603926E-03"
"34.5","5.17046829131829E-03","1.96488436074116E-03","5.02936277713095E-03","-9.27247265082976E-04","-3.05184397081875E-02","-2.39119434730557E-02","-1.17177503879256E-02","-1.81877045385082E-03"
"35.5","-2.36114542019799E-02","-2.14030780092811E-02","-1.48185105841323E-02","-2.63463309068732E-02","-5.33754856826518E-02","-3.79981318411162E-02","-0.041031491248932","-6.48770821197764E-03"
"36.5","-0.035574927941604","-4.05800261173352E-02","-3.30836309321088E-02","-4.34517040862916E-02","-7.04907191517425E-02","-5.37972513825111E-02","-6.80856066527844E-02","-1.12196197112655E-02"
"37.5","-3.70879687227825E-02","-0.054070706236534","-5.09436012983731E-02","-5.30860603245618E-02","-8.51051684766517E-02","-7.37510716481871E-02","-9.31698247159436E-02","-1.57089208359523E-02"
"38.5","-4.21756775899613E-02","-6.37070394022778E-02","-6.26200008209614E-02","-6.20280288110484E-02","-0.100978789866409","-9.23284009802643E-02","-0.106967053508022","-0.018979922275871"
"39.5","-4.22532594225231E-02","-7.37341637576248E-02","-6.74978235060628E-02","-6.78152550720674E-02","-0.110276802197151","-0.099394705669023","-0.102920763569652","-2.14589078173421E-02"
"40.5","-0.02648030519111","-7.16942710104775E-02","-6.12121998022657E-02","-6.10905686816539E-02","-0.101406890202955","-8.63541457355832E-02","-0.081748340860837","-2.20801679945647E-02"
"41.5","1.27387490056297E-03","-0.055458271139778","-4.35585222149646E-02","-4.26419428235372E-02","-7.83655808260999E-02","-6.09676350835664E-02","-4.97012159148786E-02","-2.08834805996627E-02"
"42.5","3.99156535715237E-02","-3.14643907714416E-02","-2.51498176509615E-02","-2.14432914446734E-02","-5.29376272109174E-02","-0.037116941957867","-1.88223598328863E-02","-1.97013256065671E-02"
"43.5","8.63602374245529E-02","-4.49951921970904E-03","-7.23717103323418E-03","4.12906592638596E-04","-3.23741622093667E-02","-2.02237002420111E-02","4.4215000314467E-03","-1.95975767515897E-02"
"44.5","0.143979859818723","2.16433866439578E-02","1.75559506785188E-02","2.91025391558195E-02","-1.16956024486372E-02","6.53317630886718E-04","0.027026388353856","-1.88875891924106E-02"
"45.5","0.212249660006583","4.87920558159738E-02","4.79757377359813E-02","6.59532551295015E-02","1.02489763739455E-02","3.06892245407933E-02","0.05607519029624","-1.67243176142777E-02"
"46.5","0.284224803451172","7.64244862865819E-02","7.65349523360515E-02","0.102341213837819","3.21886179061708E-02","6.07596342604371E-02","9.31844396570818E-02","-1.50947583561051E-02"
"47.5","0.35567354324507","0.11115566899213","0.108325215915624","0.137503708036571","5.88843605552212E-02","8.78404273345912E-02","0.139875029755943","-1.42820233734833E-02"
"48.5","0.420633775234368","0.158816776735637","0.149101895239454","0.177584209213299","0.090077928141556","0.117331864070247","0.194984947251081","-1.39407016064751E-02"
"49.5","0.483537503522052","0.21143105800636","0.192916725704548","0.221690188430287","0.124788802747143","0.154702792559921","0.25649936635002","-0.01347679694791"
"50.5","0.535341516057925","0.261024719009955","0.232821349611771","0.264851887577336","0.162402524613554","0.192994878742898","0.315403380512842","-1.16919329823075E-02"
"51.5","0.558953216383405","0.309144226216211","0.270619287617389","0.302142542972822","0.200897040448423","0.225066319850092","0.364830728192079","-8.24828130847821E-03"
